Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
hun000016;;Hevesi, Sándor;0;Császár és komédiás;Dráma négy felvonásban;;;1919;Athenaeum Kiadó;Budapest;1919;;22;false;1919;1919;22;5;16;1;2;1;193;1919;4;4;18023;17508;2043;890;123;hevesi-csaszar-es-komedias;hun000016;HunDraCor;1919;;male;1873;1939;"CLAUDIUS EUSTHENIUS (M); AEMILIUS VICTOR (M); TESTŐRTISZT (M); SZOLGA (M); CRISPUS (M); CEREMÓNIAMESTER (M); 1., 2. KAMARÁS (M); DIOCLETIAN (M); POLLIO (M); GALERIUS (M); ALEXANDER LISIMACHUS (M); TESTŐR (M); GENESIUS (M); VALERIA DAJKÁJA (F); VALERIA (F); MIKION (M); HELÉNA (F); THEODOR (M); LIVIA (F); SABINA (F); 1., 2., 3., 4., 5. SZÍNÉSZ (Unk); POROSZLÓ (M)";;46;false;https://www.wikidata.org/wiki/Q1036038;DraCor: https://dracor.org/;texts/hevesi-csaszar-es-komedias.xml
hun000015;Q464019;Gárdonyi, Géza;0;A bor;Falusi történet 3 felvonásban;;;1880;Dante Könyvkiadó;Budapest;1933;;20;false;1901;1880;20;6;13;0;1;1;172;1901;3;3;18484;18058;5190;1322;18;gardonyi-a-bor;hun000015;HunDraCor;1880;;male;1863;1922;"Ceglédi Pál (M); Eszter (F); Baracsné Szunyog Juli (F); Jancsi (M); Özv. Szunyogné (F); Szunyog Rozi (F); Egy fiu (M); Baracs Imre (M); Baracs Matyi (M); Göre Gábor (M); Durbints Pál (M); Pákozdi Mihály (M); Kisbiró (M); Kátsa (M); Göre Gáborné (F); Bige (M); Tepsi (M); Zsuzsi (F); Kocsis (M); Nép, főképpen asszonyok és gyermekek. (Unk)";;17;false;https://www.wikidata.org/wiki/Q221903;DraCor: https://dracor.org/;texts/gardonyi-a-bor.xml
hun000014;Q1103614;Czakó, Zsigmond;0;Kalmár és tengerész;Eredeti dráma négy felvonásban;;;1844;Szépirodalmi Könyvkiadó;Budapest;1984;;11;false;1844;1845;11;4;10;0;2;1;27;1844;38;4;14212;13795;1056;833;0;czako-kalmar-es-tengeresz;hun000014;HunDraCor;1844;;male;1820;1847;"KELENDI (M); ÁRTHUR (M); HERMINA (F); KELENDI ENDRE (M); VILMOS (M); BILSENNÉ (F); MARGIT (F); Szolga (M); FELDNER LOUISE (F); FERENC (M); RENDŐRTISZT (M)";;24;false;https://www.wikidata.org/wiki/Q832280;DraCor: https://dracor.org/;texts/czako-kalmar-es-tengeresz.xml
hun000013;;Csokonai Vitéz, Mihály;0;Az özvegy Karnyóné s két szeleburdiak;Vígjáték 3 felvonásban;;;1799;Szépirodalmi Könyvkiadó;Budapest;1980;;10;false;1911;1911;10;3;7;0;0;1;45;1799;18;2;8505;8380;494;246;215;csokonai-ozvegy-karnyone;hun000013;HunDraCor;1799;;male;1773;1805;"SAMU (M); LÁZÁR (M); KARNYÓNÉ (F); LIPITTLOTTY (M); LIPPTOPP (M); BORIS (F); KURUZS (M); KARNYÓ (M); TÜNDÉR (F); TÜNDÉRFI (M)";;26;false;https://www.wikidata.org/wiki/Q713545;DraCor: https://dracor.org/;texts/csokonai-ozvegy-karnyone.xml
hun000012;Q1317957;Csokonai Vitéz, Mihály;0;A méla Tempefői azaz: az is bolond, aki poétává lesz Magyarországban;Nemzeti nemes játék 5 felvonásban;;;1793;Szépirodalmi Könyvkiadó;Budapest;1980;;15;false;1938;1956;15;2;16;0;2;1;36;1793;44;5;23783;23114;1170;976;287;csokonai-a-mela-tempefoi;hun000012;HunDraCor;1793;;male;1773;1805;"ROZÁLIA (F); TEMPEFŐI (M); SERTEPERTI (M); GRÓF FEGYVERNEKI (M); ÉVA (F); SZUSZMIR (M); BETRIEGER (M); TÖKKOLOPI (M); IROVÁNYI (M); INASOK (M); KOPPÓHÁZY (M); VÁROS HAJDÚI (M); MÚZSAI (M); CSIKORGÓ (M); PÁTER KÖTELES (M)";;20;false;https://www.wikidata.org/wiki/Q713545;DraCor: https://dracor.org/;texts/csokonai-a-mela-tempefoi.xml
hun000011;;Csiky, Gergely;0;Buborékok;Vígjáték három felvonásban;;;1884;Móra;Budapest;1983;;20;false;1884;1885;20;8;12;1;1;1;84;1884;74;3;16741;16232;2509;878;0;csiky-buborekok;hun000011;HunDraCor;1884;;male;1842;1891;"Solmay Ignác (M); Relli (F); Róbert (M); Adolf (M); Béla (M); Szidónia (F); Gizella (F); Aranka (F); Szerafin (F); Rábay Miklós (M); Morosán Demeter (M); Tamás (M); Özvegy Sereczkyné (F); Malvin (F); Chupor Aladár (M); András (M); Betti (F); Bangó (M); Hámor (M); Gombos (M)";;42;false;https://www.wikidata.org/wiki/Q166952;DraCor: https://dracor.org/;texts/csiky-buborekok.xml
hun000010;;Csiky, Gergely;0;A vasember;;;;1888;Magyar Népművelők Társasága;Budapest;1943;;8;false;1888;1888;8;2;6;0;0;1;19;1888;34;3;10817;10648;930;1;1912;csiky-a-vasember;hun000010;HunDraCor;1888;;male;1842;1891;"SZENTGÁLI (M); EDITH (F); BÁRDI (M); ANDOR (M); VÁRHELYI (M); BRÁZ (M); ANNA (F); KÖZSZOLGA (M)";;46;false;https://www.wikidata.org/wiki/Q166952;DraCor: https://dracor.org/;texts/csiky-a-vasember.xml
hun000009;;Csiky, Gergely;0;A proletárok;Színmű négy felvonásban;;;1880;Szépirodalmi Kiadó;Budapest;1984;;20;false;1880;1882;20;7;13;1;1;1;122;1880;81;4;26760;26009;3031;1601;0;csiky-a-proletarok;hun000009;HunDraCor;1880;;male;1842;1891;"MEDERVÁRY KAMILLA (F); MOSOLYGÓ MENYHÉRT (M); IRÉN (F); TIMÓT PÁL (M); ZÁTONYI BENCE (M); BORCSA (F); HÁZMESTER (M); TULIPÁNNÉ (F); Bolti szolga (M); JANKÓ (M); DARVAS KÁROLY (M); TULIPÁN (M); BANKÓ BÉNI (M); ELZA (F); ORDAS PÉTER (M); MÁKONY BÁLINT (M); MÁKONYNÉ (F); KLIMÓCZI ENDRE (M); MÁKONY ZELMA (F); SENKI GÁSPÁR (M)";;38;false;https://www.wikidata.org/wiki/Q166952;DraCor: https://dracor.org/;texts/csiky-a-proletarok.xml
hun000008;;Csiky, Gergely;0;A nagymama;;;;1891;Magyar Népművelők Társasága;Budapest;1943;;19;false;1891;1891;19;13;6;1;2;1;89;1891;61;3;15466;15032;1861;1054;0;csiky-a-nagymama;hun000008;HunDraCor;1891;;male;1842;1891;"Tódorka (M); Ernő (M); Karolin (F); Seraphine (F); Márta (F); Flóra (F); Margit (F); Berta (F); Vilma (F); Janka (F); Katica (F); Kálmán (M); Koszta (M); Örkényi (M); Piroska (F); Növendékek (Unk); Grófné (F); Galambosné (F); Pincér (M)";;49;false;https://www.wikidata.org/wiki/Q166952;DraCor: https://dracor.org/;texts/csiky-a-nagymama.xml
hun000007;;Csáth, Géza;0;Hamvazószerda;Bábjáték egy felvonásban;;;1911;Szépirodalmi Könyvkiadó;Budapest;1987;;31;false;1911;1974;31;19;18;5;8;1;465;1911;1;1;2640;1994;1115;110;0;csath-hamvazoszerda;hun000007;HunDraCor;1911;;male;1887;1919;"Pierrette (F); A Társaság (Unk); A Tanácsos (M); Egy Hölgy (F); Egy Másik Hölgy (F); Az Abbé (M); Egy Hang (Unk); A Fiatal Költő (M); Egy Úr (M); A Sárga Hajú Hölgy (F); A Tanár (M); A Borfiú (M); Az utolsó vendég (M); A Főpincér (M); Az Apa (M); A Vállalkozó (M); Az Anya (F); A Nagymama (F); Első Nő (F); Második Nő (F); Harmadik Nő (F); Negyedik Nő (F); Ötödik Nő (F); Hatodik Nő (F); Hetedik Nő (F); Nyolcadik Nő (F); Kilencedik Nő (F); Tizedik Nő (F); Munkások (M); A Leányka (F); A Takarítónő (F)";;24;false;https://www.wikidata.org/wiki/Q469956;DraCor: https://dracor.org/;texts/csath-hamvazoszerda.xml
hun000006;;Csáth, Géza;0;A Janika;Színmű két felvonásban;;;1911;Szépirodalmi Könyvkiadó;Budapest;1987;;12;false;1911;1911;12;5;7;0;0;1;56;1911;2;2;8642;7905;2392;366;0;csath-a-janika;hun000006;HunDraCor;1911;;male;1887;1919;"Szobalány (F); Pertics Jenőné (F); Levélhordó (M); Szakácsnő (F); Özv. Telkesyné, Perticsné anyja (F); Boér Kálmán (M); Tolnay, háziorvos (M); Pertics Jenő (M); Pataky, sebésztanár (M); Schwarz, tanár (M); Temetkezési szolga (M); Egy idegen cseléd (F)";;24;false;https://www.wikidata.org/wiki/Q469956;DraCor: https://dracor.org/;texts/csath-a-janika.xml
hun000005;;Bródy, Sándor;0;A tanítónő;Falusi életkép három felvonásban;;;1908;Unikornis;Budapest;;;24;false;1908;1908;24;9;17;4;5;1;165;;25;3;15967;15302;2280;1025;0;brody-a-tanitono;hun000005;HunDraCor;1908;;male;1863;1924;"TANÍTÓ (M); KÁNTORKISASSZONY (F); POSTÁS (M); KÁNTOR (M); FŐÚR (M); TANÍTÓNŐ (F); KÁPLÁN (M); EGY NŐI HANG (F); SZOLGABÍRÓ (M); HRAY IDA (F); JOHN (M); SZOLGÁLÓ (M); IFJ. NAGY ISTVÁN (M); ISKOLÁSLÁNYOK (F); ÖREG NAGY ISTVÁN (M); BÉRLŐ (M); TÖRVÉNYBÍRÓ (M); JÁRÁSORVOS (M); GYÓGYSZERÉSZ (M); EGYESEK (Unk); MÁSOK (Unk); PRÍMÁS (M); MIND (Unk); NAGYASSZONY (F)";;45;false;https://www.wikidata.org/wiki/Q738786;DraCor: https://dracor.org/;texts/brody-a-tanitono.xml
hun000004;Q3997255;Bornemisza, Péter;0;Tragoedia magyar nyelven, az Sophocles Electrájából;Nagyobb részre fordíttatott, és az keresztényeknek erkölcsöknek jobbításokra például szépen játéknak módja szerint rendeltetett;;;1558;Interpopulart;Szentendre;1993;;8;false;1931;1558;8;3;5;0;0;1;19;1558;27;5;10044;9478;59;440;0;bornemisza-tragoedia-magyar-nyelven-az-sophocles-electrajabol;hun000004;HunDraCor;1558;;male;1535;1584;"AEGISTUS (M); PARASITUS (M); CLITEMNESTRA (F); CHORUS (F); ELECTRA (F); MESTER (M); ORESTES (M); CHRISOTHEMIS (M)";;23;false;https://www.wikidata.org/wiki/Q835071;DraCor: https://dracor.org/;texts/bornemisza-tragoedia-magyar-nyelven-az-sophocles-electrajabol.xml
hun000003;;Balázs, Béla;0;Mozart;Dráma 3 felvonásban, 7 képben;;;1941;Mezsdunarodnaja Kniga Nemzetközi Könyv;Moszkva;1941;;32;false;1946;1941;32;7;25;4;4;1;135;1938;7;3;15721;13887;4096;647;0;balazs-mozart;hun000003;HunDraCor;1941;;male;1884;1949;"NANNERL (F); LEOPOLD MOZART (M); LIETZENMEIER (M); HAGENAUER (M); A VARRÓNŐ (F); KONSTANZIA (F); WEBERNÉ (F); ALOYZIA (F); WOLFGANG (M); SCHIKANEDER (M); SCHAUCHER (M); EGY LAKÁJ (M); ARCO gróf (M); COLLOREDO (M); ELSŐ JÁRÓKELŐ (M); MÁSODIK JÁRÓKELŐ (M); HARMADIK JÁRÓKELŐ (M); VAK KOLDUS (M); Kísérők (Unk); SZENÁTOR (M); PUCHBERG (M); JOSEPH (M); POLGÁRMESTER (M); Színészek (Unk); GRETL (F); 1. SZÍNÉSZ (M); SZÍNÉSZNŐ (F); A KÖVET (M); A FÉRFI (M); KIÁLTÁS (M); SÜSSMEIER (M); ELSŐ ÉNEKES (M)";;57;false;https://www.wikidata.org/wiki/Q469963;DraCor: https://dracor.org/;texts/balazs-mozart.xml
hun000002;;Balázs, Béla;0;Hazatérés;;;;1941;Mezsdunarodnaja Kniga Nemzetközi Könyv;MOoszkva;1941;;31;false;;1941;31;8;21;10;4;1;289;1941;2;2;7841;7323;2243;451;27;balazs-hazateres;hun000002;HunDraCor;1941;;male;1884;1949;"LIGETI (M); AZ EGÉSZSÉGES VÖRÖSÁRMISTA (M); JÜTTGÉN (M); PJÓTR (M); ÖREG PARASZT (M); TÍMÁR (M); JÁNOS (M); 1. INTERNACIONALISTA (M); BURA (M); 2. INTERNACIONALISTA (M); MIND (Unk); 3. INTERNACIONALISTA (M); 4. INTERNACIONALISTA (M); ANTIPOVNA (F); LISZENKÓ (M); GANNA (F); SZASA (F); 1. ASSZONY (F); 2. ASSZONY (F); EGY ASSZONY (F); EGY HANG (Unk); 2. HANG (Unk); 3. HANG (Unk); 4. HANG (Unk); 5. HANG (Unk); 6. HANG (Unk); 7. HANG (Unk); 9. HANG (Unk); 10. HANG (Unk); NIKITA (M); 3. ASSZONY (F)";;57;false;https://www.wikidata.org/wiki/Q469963;DraCor: https://dracor.org/;texts/balazs-hazateres.xml
hun000001;;Balassi, Bálint;0;Szép magyar komédia;Thyrsisnek Angelicával, Sylvanusnak Galateával való szerelmekrül;;;1589;Szépirodalmi Könyvkiadó;Budapest;1990;;8;false;;1656;8;4;5;0;0;1;15;1589;22;5;12167;11897;134;313;161;balassi-szep-magyar-komedia;hun000001;HunDraCor;1589;;male;1554;1594;"CREDULUS (M); LICIDA (M); DIENES (M); SYLVANUS (M); JULIA (F); BRISEIDA (F); GALATEA (F); ECHO (F)";;35;false;https://www.wikidata.org/wiki/Q379599;DraCor: https://dracor.org/;texts/balassi-szep-magyar-komedia.xml
